RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2964,15594520,Customer_2964,506,Spain,Male,77,3,170261.31,1,0,1,53201.22,0
2965,15740586,Customer_2965,588,Spain,Female,79,2,137854.54,1,1,1,72636.27,1
2966,15596671,Customer_2966,532,Germany,Male,42,5,45424.23,1,1,0,111436.09,1
2967,15703131,Customer_2967,840,Germany,Male,50,5,180183.68,2,1,0,196982.89,0
2968,15808908,Customer_2968,681,Germany,Female,36,3,128241.75,2,1,0,97877.04,0
2969,15577084,Customer_2969,756,Spain,Male,74,8,0.0,2,0,1,25298.39,0
2970,15583045,Customer_2970,839,France,Female,32,10,20848.4,1,1,1,134813.11,0
2971,15715850,Customer_2971,679,France,Male,58,5,0.0,1,0,0,123265.1,0
2972,15674416,Customer_2972,850,France,Female,86,8,151448.91,2,1,0,169313.92,0
2973,15688709,Customer_2973,496,Spain,Female,77,10,0.0,1,1,1,170971.34,0
2974,15613765,Customer_2974,791,Germany,Male,39,9,64449.68,2,1,0,51830.83,0
2975,15806897,Customer_2975,669,France,Female,60,9,67782.62,1,0,0,9080.0,0
2976,15811344,Customer_2976,737,France,Female,49,1,161598.0,3,1,1,157000.17,0
2977,15688658,Customer_2977,635,Spain,Male,30,5,24152.09,1,1,0,130475.35,0
2978,15725832,Customer_2978,715,France,Female,55,3,114222.0,1,1,0,28280.98,0
2979,15780015,Customer_2979,692,Germany,Male,43,1,135544.84,1,0,1,197100.51,0
2980,15795555,Customer_2980,640,Spain,Female,22,4,83954.22,1,1,1,185179.43,0
2981,15629213,Customer_2981,664,France,Male,66,2,206931.96,2,0,1,144623.15,0
2982,15732958,Customer_2982,825,France,Male,22,5,23624.7,2,1,1,10752.43,0
2983,15736068,Customer_2983,577,Germany,Male,88,10,217787.87,1,1,0,42672.57,0
2984,15590544,Customer_2984,804,Spain,Male,65,7,0.0,1,1,1,64919.76,0
2985,15722582,Customer_2985,575,Germany,Female,35,3,0.0,1,0,0,11191.37,1
2986,15610216,Customer_2986,716,Spain,Male,23,3,0.0,2,0,1,165472.81,0
2987,15574698,Customer_2987,644,France,Female,83,4,178537.19,1,0,0,15333.75,0
2988,15706095,Customer_2988,712,Germany,Male,59,5,233450.88,2,1,1,41086.43,0
2989,15638204,Customer_2989,680,Germany,Female,69,10,123421.55,2,0,1,63789.68,0
2990,15711366,Customer_2990,702,Spain,Male,28,6,118713.54,2,1,0,66392.38,0
2991,15605136,Customer_2991,713,France,Female,43,5,137378.23,2,0,0,53027.56,0
2992,15746775,Customer_2992,669,Spain,Female,38,6,25702.41,2,0,0,195712.7,0
2993,15638323,Customer_2993,774,Germany,Male,83,8,228038.62,1,1,0,192157.4,1
2994,15759989,Customer_2994,702,France,Male,57,3,0.0,1,1,1,124059.55,0
2995,15757438,Customer_2995,825,France,Male,73,9,158220.56,1,0,1,25031.87,0
2996,15670767,Customer_2996,627,Spain,Female,68,0,232351.25,1,1,1,141333.48,0
2997,15768437,Customer_2997,576,France,Female,37,8,0.0,1,1,0,195080.12,0
2998,15758073,Customer_2998,696,France,Female,74,6,0.0,1,1,0,199659.58,0
2999,15631150,Customer_2999,507,France,Female,22,3,189759.28,1,1,1,123320.72,0
3000,15612675,Customer_3000,759,Spain,Male,31,9,149186.84,2,1,1,37725.2,0
3001,15572669,Customer_3001,614,Germany,Male,41,7,120639.33,2,1,0,166331.95,0
3002,15647787,Customer_3002,741,Spain,Male,85,6,244627.02,1,1,0,124552.18,0
3003,15729225,Customer_3003,686,France,Male,69,1,214063.12,2,1,0,90428.71,0
3004,15676408,Customer_3004,645,Germany,Female,65,0,0.0,2,1,0,30003.34,0
3005,15734579,Customer_3005,682,Germany,Female,64,8,0.0,1,1,1,47964.83,0
3006,15697097,Customer_3006,506,Spain,Male,77,6,169849.79,3,1,0,115734.03,1
3007,15697625,Customer_3007,609,Spain,Female,90,9,137606.59,1,1,1,52137.64,1
3008,15802489,Customer_3008,730,France,Male,20,0,69848.43,2,1,0,95578.14,0
3009,15646278,Customer_3009,517,Germany,Female,26,3,0.0,3,1,0,143114.26,0
3010,15799339,Customer_3010,708,France,Female,41,4,0.0,2,1,0,197465.18,0
3011,15783484,Customer_3011,736,Germany,Female,21,4,0.0,2,1,0,8793.09,0
3012,15708719,Customer_3012,585,France,Female,26,4,182857.14,2,0,1,159350.44,0
3013,15727523,Customer_3013,782,France,Female,18,10,18795.09,1,0,1,25582.28,0
3014,15622409,Customer_3014,731,France,Female,52,2,0.0,1,1,0,188700.24,0
3015,15793286,Customer_3015,788,Germany,Male,91,4,0.0,2,0,0,153988.99,1
3016,15752636,Customer_3016,686,France,Female,29,3,0.0,2,1,1,79574.62,0
3017,15706036,Customer_3017,608,Germany,Male,35,4,147634.41,2,1,0,102519.19,0
3018,15573643,Customer_3018,766,France,Male,27,6,192698.43,3,1,1,135339.22,0
3019,15696184,Customer_3019,651,France,Male,91,4,0.0,1,0,1,112205.31,0
3020,15688620,Customer_3020,743,Spain,Male,35,7,110189.31,2,0,0,196002.1,0
3021,15697315,Customer_3021,604,France,Male,41,7,25929.4,2,1,0,199717.65,0
3022,15777595,Customer_3022,595,France,Male,18,2,176440.04,1,1,1,11419.8,1
3023,15682046,Customer_3023,575,Germany,Female,89,4,132636.64,3,0,1,145575.07,0
3024,15759819,Customer_3024,791,France,Female,33,3,89934.03,1,0,0,149353.75,0
3025,15633343,Customer_3025,715,France,Female,32,4,66369.71,2,0,0,158023.05,0
3026,15651145,Customer_3026,501,France,Male,79,7,0.0,2,1,1,183410.02,0
3027,15711268,Customer_3027,619,Spain,Male,22,3,80834.2,1,1,1,118673.77,0
3028,15797153,Customer_3028,672,Germany,Male,62,4,120037.51,2,1,1,50915.36,1
3029,15766171,Customer_3029,801,Germany,Female,69,6,124626.2,2,1,0,134332.48,0
3030,15665740,Customer_3030,621,Germany,Female,88,2,149857.34,1,1,1,64596.22,1
3031,15626325,Customer_3031,755,France,Female,24,5,96992.46,1,1,0,68510.59,0
3032,15811940,Customer_3032,819,France,Male,44,8,230775.49,1,1,0,122591.56,1
3033,15675885,Customer_3033,526,Spain,Male,30,10,129008.71,2,0,0,57817.23,0
3034,15668084,Customer_3034,656,France,Male,34,3,111694.01,1,1,1,138899.59,0
3035,15759614,Customer_3035,585,France,Female,61,3,21560.31,2,0,0,170618.54,0
3036,15731073,Customer_3036,795,France,Male,30,5,153763.62,1,1,1,197088.66,0
3037,15629419,Customer_3037,707,France,Male,90,5,154688.54,2,1,1,33687.99,0
3038,15786080,Customer_3038,606,Spain,Male,22,2,149989.51,1,0,1,91072.57,0
3039,15680984,Customer_3039,552,France,Male,50,0,223023.26,2,0,1,148130.94,0
3040,15708246,Customer_3040,587,Germany,Female,21,2,193096.2,2,1,0,115478.35,0
3041,15619603,Customer_3041,555,France,Female,43,7,218177.35,1,1,1,12929.38,0
3042,15750315,Customer_3042,594,Spain,Male,85,7,24261.41,1,0,1,69614.3,1
3043,15574444,Customer_3043,587,France,Male,33,5,86350.34,2,0,0,158742.79,0
3044,15726858,Customer_3044,704,France,Female,39,6,86490.87,1,1,1,98566.72,0
3045,15654441,Customer_3045,570,Germany,Female,53,1,0.0,1,1,1,138872.61,1
3046,15674727,Customer_3046,700,Germany,Male,75,8,117667.61,1,1,1,128103.15,0
3047,15790741,Customer_3047,582,France,Female,72,2,0.0,1,1,0,188662.68,0
3048,15801655,Customer_3048,532,France,Female,52,1,0.0,2,1,0,171628.18,1
3049,15576850,Customer_3049,625,France,Male,42,4,63185.82,2,0,0,68765.07,0
3050,15702632,Customer_3050,587,France,Female,89,0,79828.26,2,0,0,99541.69,0
3051,15610636,Customer_3051,534,France,Female,78,4,0.0,1,1,1,95277.76,0
3052,15711471,Customer_3052,588,France,Female,35,9,57494.25,1,1,0,55795.96,0
3053,15603148,Customer_3053,808,France,Female,75,3,62041.34,2,1,1,124216.06,1
3054,15729245,Customer_3054,608,France,Male,74,5,13862.73,2,1,0,52114.19,0
3055,15573558,Customer_3055,679,Germany,Female,80,4,181861.13,1,0,0,31942.32,0
3056,15666725,Customer_3056,581,Spain,Female,29,8,105904.56,2,1,0,22068.61,0
3057,15637811,Customer_3057,728,Germany,Male,28,4,15441.12,3,1,1,57298.52,0
3058,15712895,Customer_3058,518,France,Female,30,7,98801.81,1,1,1,94646.31,0
3059,15666849,Customer_3059,764,France,Male,52,1,0.0,2,1,0,23141.14,0
3060,15602328,Customer_3060,741,Spain,Male,44,2,132698.64,2,0,1,135156.97,0
3061,15766324,Customer_3061,638,France,Female,84,2,0.0,1,1,1,174042.65,0
3062,15758868,Customer_3062,811,France,Female,62,2,139590.26,1,0,0,85420.99,0
3063,15666491,Customer_3063,730,Germany,Female,91,5,0.0,1,1,1,174644.72,0
3064,15811697,Customer_3064,850,Germany,Female,84,6,0.0,2,0,0,30205.26,0
3065,15692564,Customer_3065,727,Germany,Female,39,6,79584.36,2,1,1,15513.68,0
3066,15654023,Customer_3066,540,France,Male,59,6,177992.83,1,0,1,162768.43,0
3067,15595933,Customer_3067,585,France,Female,37,2,246837.19,2,0,0,194946.65,0
3068,15641897,Customer_3068,741,Spain,Male,65,0,0.0,1,0,1,68129.84,0
3069,15690758,Customer_3069,501,France,Female,35,5,142889.27,1,0,1,131461.29,0
3070,15653511,Customer_3070,643,Germany,Male,87,2,0.0,2,0,0,130901.74,0
3071,15723760,Customer_3071,350,Germany,Female,91,2,0.0,2,0,1,137098.75,1
3072,15672522,Customer_3072,744,Germany,Female,23,2,0.0,1,1,1,114455.61,0
3073,15770324,Customer_3073,638,France,Female,56,8,84707.53,1,0,0,51292.94,0
3074,15798339,Customer_3074,607,France,Female,28,3,0.0,2,1,0,16175.92,0
3075,15662308,Customer_3075,641,Germany,Female,42,4,103253.27,2,0,1,2736.34,0
3076,15665343,Customer_3076,578,Spain,Male,72,2,210946.38,2,1,0,36068.78,1
3077,15654847,Customer_3077,540,Spain,Female,75,9,0.0,2,1,0,24005.49,0
3078,15774011,Customer_3078,654,France,Female,54,0,83455.35,2,1,1,7655.49,0
3079,15739042,Customer_3079,608,France,Female,33,3,72668.14,2,0,1,18098.04,0
3080,15673828,Customer_3080,551,Spain,Male,87,0,81074.0,3,0,1,9763.78,0
3081,15686180,Customer_3081,840,Germany,Female,90,10,96549.63,1,1,0,109622.72,0
3082,15649886,Customer_3082,640,Spain,Male,54,10,68634.82,2,1,0,11441.34,1
3083,15807343,Customer_3083,607,France,Female,70,6,236219.51,1,1,0,199230.62,1
3084,15572244,Customer_3084,646,Germany,Male,33,6,110824.41,2,1,1,100351.39,1
3085,15621737,Customer_3085,640,Germany,Female,35,3,37387.18,1,1,0,180218.34,0
3086,15810905,Customer_3086,629,Germany,Female,36,4,0.0,1,1,0,97564.86,0
3087,15711578,Customer_3087,507,France,Male,61,9,54263.66,3,1,1,27184.85,0
3088,15581393,Customer_3088,782,France,Female,19,6,61871.35,1,1,1,168122.11,0
3089,15625613,Customer_3089,567,Germany,Male,75,5,78409.94,2,1,1,47553.17,0
3090,15655613,Customer_3090,808,France,Female,27,3,39942.37,2,1,1,8100.84,0
3091,15575241,Customer_3091,532,France,Female,63,3,183068.54,1,1,0,38209.38,1
3092,15685700,Customer_3092,742,Spain,Male,36,1,200067.15,3,1,0,119898.9,0
3093,15659360,Customer_3093,753,France,Female,55,9,104628.38,2,1,1,86935.38,0
3094,15595445,Customer_3094,657,Spain,Male,54,1,175358.21,2,1,0,32332.53,0
3095,15614235,Customer_3095,471,France,Male,62,3,0.0,2,1,1,106599.45,0
3096,15717187,Customer_3096,660,Germany,Female,51,4,49378.56,2,1,0,190604.2,0
3097,15806687,Customer_3097,780,Spain,Female,19,3,105320.33,1,1,1,145319.78,0
3098,15651885,Customer_3098,512,France,Female,61,2,0.0,2,0,0,13859.16,1
3099,15767624,Customer_3099,611,France,Male,44,10,19838.64,1,1,0,63962.48,0
3100,15657013,Customer_3100,557,France,Male,65,1,167076.25,2,0,0,138477.08,0
3101,15582613,Customer_3101,703,France,Female,24,3,0.0,1,0,0,28036.77,1
3102,15768572,Customer_3102,813,Germany,Male,44,10,216392.86,1,1,1,107731.66,0
3103,15620230,Customer_3103,649,Spain,Male,88,4,34664.93,1,1,1,109224.64,1
3104,15630154,Customer_3104,576,France,Male,35,0,10022.46,2,0,1,17698.51,0
3105,15642566,Customer_3105,838,France,Male,50,0,27583.93,2,1,1,121225.57,0
3106,15706072,Customer_3106,672,France,Female,50,5,0.0,2,1,0,180008.96,0
3107,15810062,Customer_3107,646,Germany,Female,42,4,193733.37,2,1,0,130342.86,0
3108,15640293,Customer_3108,629,France,Female,31,10,210504.56,2,1,0,183090.48,0
3109,15811788,Customer_3109,539,Germany,Male,55,3,134083.31,1,0,1,122709.44,1
3110,15698956,Customer_3110,719,Germany,Male,55,0,136412.77,2,1,0,150357.19,0
3111,15665325,Customer_3111,740,Germany,Male,21,6,81641.34,3,1,0,178517.09,0
3112,15799903,Customer_3112,623,France,Male,79,3,212260.73,1,1,1,92671.93,0
3113,15636709,Customer_3113,719,Germany,Female,27,2,0.0,2,0,0,31605.32,0
3114,15621546,Customer_3114,438,France,Male,52,6,104121.12,2,0,0,23867.69,1
3115,15706334,Customer_3115,623,France,Male,40,1,0.0,1,1,1,190693.48,0
3116,15796472,Customer_3116,587,Spain,Female,82,9,187209.59,2,0,0,109386.02,0
3117,15642453,Customer_3117,669,Germany,Female,42,0,16280.35,1,0,0,136618.39,0
3118,15618681,Customer_3118,538,France,Female,70,10,216387.74,1,0,1,122357.5,0
3119,15610702,Customer_3119,480,France,Male,34,3,117099.52,3,1,1,112988.14,0
3120,15812552,Customer_3120,621,France,Male,74,7,115922.62,2,1,0,111884.09,1
3121,15574693,Customer_3121,642,France,Male,37,5,170578.68,1,1,0,94610.96,0
3122,15766043,Customer_3122,770,France,Male,42,8,164979.85,1,1,1,176878.05,0
3123,15621694,Customer_3123,703,France,Male,59,0,73833.78,2,1,0,24187.15,0
3124,15589590,Customer_3124,720,France,Male,62,0,236386.87,1,1,0,143168.34,0
3125,15580150,Customer_3125,457,Germany,Female,48,10,246719.2,2,1,0,136148.95,0
3126,15790201,Customer_3126,758,Germany,Male,82,4,0.0,1,1,0,12490.09,1
3127,15661814,Customer_3127,747,Germany,Female,69,5,144731.39,4,1,1,43418.55,0
3128,15633757,Customer_3128,698,France,Female,38,7,143036.31,2,0,0,157538.47,0
3129,15575029,Customer_3129,384,Spain,Female,47,2,0.0,2,1,0,46762.19,0
3130,15707990,Customer_3130,660,Spain,Male,20,5,236844.89,2,1,1,115547.7,0
3131,15643332,Customer_3131,590,Spain,Male,87,2,68740.59,2,0,0,16752.65,0
3132,15723948,Customer_3132,613,Spain,Female,60,7,35909.96,3,1,1,44583.75,0
3133,15600516,Customer_3133,573,Spain,Male,46,10,0.0,2,1,0,178168.11,0
3134,15750243,Customer_3134,685,Germany,Male,20,10,61129.2,2,0,1,72363.77,0
3135,15695921,Customer_3135,530,France,Female,75,3,189797.28,1,0,1,161171.88,0
3136,15657709,Customer_3136,660,Germany,Male,50,1,58929.59,1,0,0,95696.19,1
3137,15606021,Customer_3137,779,Germany,Male,62,8,240444.64,2,1,0,64459.53,0
3138,15784532,Customer_3138,596,Germany,Male,86,9,199869.22,2,1,1,113313.39,0
3139,15577136,Customer_3139,609,Germany,Male,49,7,230492.36,2,1,1,106796.35,1
3140,15646080,Customer_3140,523,France,Female,69,5,238236.36,1,1,0,196948.59,0
3141,15717444,Customer_3141,730,France,Female,81,2,30261.85,2,0,1,68891.05,1
3142,15773540,Customer_3142,556,Spain,Male,57,1,0.0,2,1,1,130738.49,0
3143,15644920,Customer_3143,582,Germany,Male,30,3,165544.08,2,1,0,137907.36,0
3144,15786425,Customer_3144,724,Germany,Male,91,3,202589.46,1,1,1,125267.19,1
3145,15604245,Customer_3145,693,France,Female,46,0,67953.22,2,1,0,95848.72,0
3146,15636303,Customer_3146,483,France,Male,80,8,0.0,1,1,0,156691.79,1
3147,15591697,Customer_3147,704,Spain,Male,43,9,63034.32,2,0,0,153633.73,0
3148,15668095,Customer_3148,623,Germany,Female,76,7,217882.34,2,0,1,191800.47,0
3149,15794633,Customer_3149,639,Spain,Male,66,6,133051.02,1,1,0,195385.56,0
3150,15566799,Customer_3150,795,France,Female,70,5,133701.32,2,1,1,43057.29,1
3151,15673051,Customer_3151,735,Germany,Male,48,2,0.0,3,0,0,130887.89,0
3152,15733397,Customer_3152,771,France,Female,29,3,34841.26,1,1,1,171290.03,0
3153,15713767,Customer_3153,553,Germany,Male,75,1,93301.62,2,1,1,192455.11,1
3154,15687468,Customer_3154,797,France,Male,53,6,112416.81,1,1,1,28558.21,1
3155,15808724,Customer_3155,570,France,Female,27,1,0.0,2,0,0,189810.38,1
3156,15694168,Customer_3156,578,Germany,Female,23,9,0.0,1,1,1,45099.93,0
3157,15649446,Customer_3157,640,Spain,Female,24,0,94496.83,1,0,0,114490.7,0
3158,15706039,Customer_3158,704,France,Female,48,5,0.0,2,1,1,130856.74,0
3159,15617519,Customer_3159,775,Spain,Female,89,3,227463.66,1,1,1,175898.11,0
3160,15674499,Customer_3160,645,France,Male,20,7,190616.15,1,0,0,160731.26,0
3161,15733339,Customer_3161,824,France,Female,64,0,15485.38,4,0,0,186899.29,0
3162,15653036,Customer_3162,850,France,Female,18,8,204901.3,2,1,0,157470.6,0
3163,15699211,Customer_3163,532,France,Female,62,5,247586.54,2,1,0,67752.43,0
3164,15708759,Customer_3164,785,Germany,Female,71,1,235544.26,2,0,1,35777.9,0
3165,15694502,Customer_3165,662,France,Male,67,7,0.0,2,0,1,31140.01,0
3166,15809648,Customer_3166,751,France,Male,24,4,161001.7,1,0,0,17517.34,0
3167,15703548,Customer_3167,543,Spain,Male,80,4,76766.11,1,1,1,186473.9,1
3168,15636776,Customer_3168,773,France,Male,32,4,167063.35,1,1,1,97241.71,0
3169,15737260,Customer_3169,595,Spain,Male,84,6,176942.19,2,1,1,193066.38,0
3170,15611926,Customer_3170,760,France,Female,47,6,0.0,1,1,0,154973.95,1
3171,15693424,Customer_3171,645,Germany,Male,85,9,71279.11,2,1,1,190749.18,0
3172,15600204,Customer_3172,637,France,Male,53,10,105261.73,1,0,1,173709.07,0
3173,15597212,Customer_3173,649,France,Female,84,6,163875.27,2,0,0,116666.63,1
3174,15714803,Customer_3174,724,France,Female,22,9,80334.94,2,1,1,45173.87,0
3175,15750254,Customer_3175,649,France,Male,42,1,0.0,1,0,1,50816.29,0
3176,15740522,Customer_3176,710,France,Male,28,7,0.0,1,1,1,74280.09,0
3177,15615011,Customer_3177,650,Germany,Female,89,0,0.0,2,1,1,4870.63,1
3178,15668587,Customer_3178,528,Spain,Male,83,1,0.0,2,0,0,133366.62,1
3179,15767355,Customer_3179,682,Spain,Female,45,10,0.0,2,1,1,111035.1,0
3180,15758199,Customer_3180,691,Germany,Female,77,6,34218.0,1,0,1,20214.9,0
3181,15574613,Customer_3181,508,France,Male,27,3,23209.45,3,0,1,164972.49,0
3182,15708636,Customer_3182,617,France,Male,67,10,91281.88,2,0,1,164530.79,0
3183,15777553,Customer_3183,721,France,Male,56,9,0.0,1,1,1,23723.39,0
3184,15649258,Customer_3184,663,France,Female,54,9,212491.2,1,1,1,40785.6,0
3185,15669057,Customer_3185,691,Germany,Female,80,8,187033.22,2,0,0,50084.33,1
3186,15695466,Customer_3186,609,Germany,Male,78,10,222291.11,1,1,1,105130.52,0
3187,15577883,Customer_3187,583,France,Male,55,8,151420.84,2,0,1,188976.91,0
3188,15795615,Customer_3188,682,France,Male,50,2,114509.74,2,1,1,133054.91,0
3189,15703006,Customer_3189,346,Spain,Female,62,2,0.0,1,1,1,136216.34,0
3190,15617709,Customer_3190,699,Spain,Female,61,8,149946.12,2,1,1,58285.66,0
3191,15572655,Customer_3191,753,France,Female,18,9,0.0,1,1,1,124828.27,0
3192,15607835,Customer_3192,721,Spain,Male,70,7,104307.42,1,0,0,42267.83,1
3193,15810319,Customer_3193,650,Spain,Female,64,0,234782.9,2,0,0,142205.65,1
3194,15693439,Customer_3194,761,France,Female,50,5,163589.1,2,1,1,46978.82,0
3195,15798609,Customer_3195,759,France,Male,84,6,210995.49,1,1,0,2808.28,0
3196,15788951,Customer_3196,500,Germany,Female,32,10,0.0,1,1,1,104739.86,0
3197,15628130,Customer_3197,611,Spain,Male,31,7,85968.83,2,0,1,59605.1,0
3198,15762291,Customer_3198,659,Spain,Female,40,1,186788.6,2,1,0,125792.9,0
3199,15711484,Customer_3199,667,France,Male,71,0,65261.09,2,1,0,149210.38,0
3200,15582083,Customer_3200,703,France,Male,25,3,153186.25,2,0,1,162753.87,0
3201,15716619,Customer_3201,701,Germany,Female,71,0,106567.92,2,1,1,196288.34,0
3202,15695961,Customer_3202,666,Germany,Male,53,1,0.0,1,1,0,111116.47,1
3203,15622387,Customer_3203,714,France,Female,69,2,0.0,2,0,1,96497.57,0
3204,15692768,Customer_3204,632,Spain,Male,23,3,0.0,1,0,1,49119.59,0
3205,15575284,Customer_3205,788,Germany,Male,45,5,36933.3,1,0,0,149368.92,1
3206,15608575,Customer_3206,834,Spain,Male,67,7,207718.77,2,0,1,96543.33,0
3207,15710787,Customer_3207,776,Spain,Female,55,8,129659.81,1,1,0,65415.32,0
3208,15593970,Customer_3208,722,Germany,Male,47,3,0.0,1,1,1,86422.13,0
3209,15610987,Customer_3209,686,France,Male,90,0,131191.42,1,1,1,74102.56,1
3210,15608499,Customer_3210,645,Germany,Female,71,4,0.0,1,1,0,195693.82,0
3211,15598621,Customer_3211,717,France,Male,88,4,14390.89,1,1,1,45277.43,0
3212,15615067,Customer_3212,675,Germany,Male,63,8,0.0,1,1,1,82907.93,1
3213,15685476,Customer_3213,759,France,Male,45,5,124996.19,1,0,0,61464.92,0
3214,15592308,Customer_3214,606,Germany,Male,34,4,224336.85,1,1,0,34335.37,0
3215,15658385,Customer_3215,762,France,Female,65,9,0.0,1,1,1,59901.49,0
3216,15609982,Customer_3216,689,France,Male,61,9,0.0,1,1,0,97865.63,0
3217,15632959,Customer_3217,708,France,Male,77,4,103283.97,2,1,0,126322.23,1
3218,15634745,Customer_3218,625,France,Female,77,7,0.0,1,1,0,123374.48,0
3219,15573822,Customer_3219,645,Germany,Male,22,10,21024.11,2,1,0,154532.13,0
3220,15680516,Customer_3220,730,Germany,Male,86,0,222315.78,1,1,0,14265.1,0
3221,15774122,Customer_3221,791,Germany,Female,87,4,26267.76,1,0,1,62877.32,0
3222,15583251,Customer_3222,461,France,Female,24,0,17341.87,1,1,1,70521.55,0
3223,15651028,Customer_3223,648,France,Female,70,6,10483.74,1,0,1,138440.6,0
3224,15771823,Customer_3224,506,France,Female,34,6,174098.68,1,0,1,41508.24,0
3225,15669499,Customer_3225,622,France,Male,76,9,119420.82,1,1,1,42868.1,1
3226,15676081,Customer_3226,729,Spain,Female,26,7,0.0,1,1,1,19050.39,0
3227,15595511,Customer_3227,723,France,Male,39,6,215490.05,2,1,1,106660.37,0
3228,15809444,Customer_3228,790,France,Female,62,10,58652.87,1,1,0,145350.65,0
3229,15651497,Customer_3229,672,France,Male,90,8,88317.8,1,1,0,139528.36,0
3230,15671757,Customer_3230,480,France,Female,76,7,0.0,2,1,1,148556.84,1
3231,15591077,Customer_3231,667,Germany,Female,30,7,0.0,1,1,1,33922.68,0
3232,15737274,Customer_3232,764,Germany,Male,29,2,0.0,1,1,1,117311.45,0
3233,15697052,Customer_3233,751,France,Female,53,9,183748.82,1,1,1,18674.13,0
3234,15685384,Customer_3234,722,France,Female,27,3,20559.05,1,1,1,193328.98,0
3235,15603077,Customer_3235,622,France,Female,33,3,135448.41,1,0,0,21027.58,0
3236,15640003,Customer_3236,781,France,Male,36,0,0.0,2,1,0,175516.19,0
3237,15784100,Customer_3237,663,France,Female,23,5,0.0,2,1,0,7687.3,0
3238,15677253,Customer_3238,515,Spain,Female,21,1,0.0,1,1,1,106228.5,0
3239,15775758,Customer_3239,595,Germany,Male,47,8,214466.29,1,1,1,170546.99,0
3240,15587570,Customer_3240,689,Germany,Male,63,0,15523.98,2,1,0,126923.13,1
3241,15675801,Customer_3241,540,France,Female,44,0,160085.16,1,1,0,98765.67,1
3242,15798163,Customer_3242,594,France,Male,62,10,104619.26,2,1,1,25483.33,0
